CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
16124.265,15054.21,7293.645,-1170.45,0.0,0.0,0.0,0.0,8
19877.58,5933.61,12283.47,4531.05,0.0,0.0,0.0,0.0,8
5766.885,415.98,4017.06,2044.845,0.0,0.0,0.0,0.0,8
8178.21,-330.255,5632.335,2586.105,0.0,0.0,0.0,0.0,8
18608.67,4875.929999999999,10661.355,2669.355,0.0,0.0,0.0,0.0,8
12837.33,14152.59,4200.3,-3807.135,0.0,0.0,0.0,0.0,8
6630.165,22344.615,-2034.315,-9716.805,0.0,0.0,0.0,0.0,8
7531.469999999999,23643.405,-1258.425,-9095.13,0.0,0.0,0.0,0.0,8
13818.15,17225.19,4838.985,-3490.02,0.0,0.0,0.0,0.0,8
20159.955,8129.205,11525.085,3003.255,0.0,0.0,0.0,0.0,8
11085.21,1115.91,7421.13,3475.575,0.0,0.0,0.0,0.0,8
4573.755,-504.405,3281.31,1544.265,0.0,0.0,0.0,0.0,8
17861.985,2440.62,10802.61,3247.47,0.0,0.0,0.0,0.0,8
14950.17,11322.72,6151.86,-2268.63,0.0,0.0,0.0,0.0,8
7784.505,20306.97,-985.5,-8962.92,0.0,0.0,0.0,0.0,8
6278.3099999999995,24242.625,-2565.225,-10534.455,0.0,0.0,0.0,0.0,8
11424.285,19888.515,2413.98,-5963.445,0.0,0.0,0.0,0.0,8
18493.785,11129.625,9451.575,591.525,0.0,0.0,0.0,0.0,8
16479.27,2757.645,10541.025,4277.205,0.0,0.0,0.0,0.0,8
3291.2549999999997,-228.645,2393.235,1193.805,0.0,0.0,0.0,0.0,8
14345.505,1025.82,9075.87,3126.105,0.0,0.0,0.0,0.0,8
16728.704999999998,8929.619999999999,7968.33,-593.28,0.0,0.0,0.0,0.0,8
9438.57,18248.895,597.8249999999999,-7512.03,0.0,0.0,0.0,0.0,8
5493.87,24481.215,-3368.205,-11307.33,0.0,0.0,0.0,0.0,8
9000.81,22563.72,-21.015,-8273.52,0.0,0.0,0.0,0.0,8
15939.405,14574.735,6784.83,-1999.17,0.0,0.0,0.0,0.0,8
19675.98,5585.67,11806.245,3761.505,0.0,0.0,0.0,0.0,8
5930.955,282.51,4112.46,1975.905,0.0,0.0,0.0,0.0,8
